lead_id,timestamp,channel,touchpoint_order,journey_length,converted,revenue
L00651,2024-04-21,Paid Search,5,6,1,2543
L00651,2024-04-15,Webinar,6,6,1,2543
L00652,2024-08-19,Paid Search,1,4,0,0
L00652,2024-08-20,Whitepaper,2,4,0,0
L00652,2024-08-25,Facebook Ad,3,4,0,0
L00652,2024-08-31,Product Page,4,4,0,0
L00653,2024-09-14,Webinar,1,3,0,0
L00653,2024-09-17,Facebook Ad,2,3,0,0
L00653,2024-09-16,Product Page,3,3,0,0
L00654,2024-10-02,Email Campaign,1,4,0,0
L00654,2024-10-05,Blog Post,2,4,0,0
L00654,2024-10-04,Webinar,3,4,0,0
L00654,2024-10-11,Whitepaper,4,4,0,0
L00655,2024-12-30,Product Page,1,6,1,1758
L00655,2025-01-02,Email Campaign,2,6,1,1758
L00655,2025-01-05,Blog Post,3,6,1,1758
L00655,2025-01-08,Sales Call,4,6,1,1758
L00655,2025-01-15,LinkedIn Ad,5,6,1,1758
L00655,2025-01-04,Whitepaper,6,6,1,1758
L00656,2024-07-05,Whitepaper,1,4,1,1811
L00656,2024-07-08,Sales Call,2,4,1,1811
L00656,2024-07-09,Paid Search,3,4,1,1811
L00656,2024-07-14,Demo Request,4,4,1,1811
L00657,2024-12-21,Email Campaign,1,3,0,0
L00657,2024-12-24,Facebook Ad,2,3,0,0
L00657,2024-12-27,Sales Call,3,3,0,0
L00658,2024-12-20,Email Campaign,1,3,0,0
L00658,2024-12-24,Webinar,2,3,0,0
L00658,2024-12-22,Organic Search,3,3,0,0
L00659,2024-12-04,Demo Request,1,3,0,0
L00659,2024-12-08,Facebook Ad,2,3,0,0
L00659,2024-12-06,LinkedIn Ad,3,3,0,0
L00660,2024-06-19,Organic Search,1,4,1,1577
L00660,2024-06-21,Blog Post,2,4,1,1577
L00660,2024-06-21,Product Page,3,4,1,1577
L00660,2024-06-28,Webinar,4,4,1,1577
L00661,2024-12-08,Blog Post,1,4,1,823
L00661,2024-12-11,LinkedIn Ad,2,4,1,823
L00661,2024-12-12,Facebook Ad,3,4,1,823
L00661,2024-12-14,Email Campaign,4,4,1,823
L00662,2024-05-28,Facebook Ad,1,4,0,0
L00662,2024-05-30,Webinar,2,4,0,0
L00662,2024-06-05,Sales Call,3,4,0,0
L00662,2024-06-03,Whitepaper,4,4,0,0
L00663,2024-06-14,Product Page,1,5,0,0
L00663,2024-06-16,Email Campaign,2,5,0,0
L00663,2024-06-20,Blog Post,3,5,0,0
L00663,2024-06-26,Whitepaper,4,5,0,0
L00663,2024-06-26,Demo Request,5,5,0,0
L00664,2024-02-24,Sales Call,1,4,0,0
L00664,2024-02-26,Whitepaper,2,4,0,0
L00664,2024-03-03,Demo Request,3,4,0,0
L00664,2024-03-04,LinkedIn Ad,4,4,0,0
L00665,2024-05-12,Email Campaign,1,5,1,2112
L00665,2024-05-13,LinkedIn Ad,2,5,1,2112
L00665,2024-05-18,Demo Request,3,5,1,2112
L00665,2024-05-21,Whitepaper,4,5,1,2112
L00665,2024-05-16,Paid Search,5,5,1,2112
L00666,2024-12-04,Product Page,1,3,0,0
L00666,2024-12-08,Organic Search,2,3,0,0
L00666,2024-12-10,Sales Call,3,3,0,0
L00667,2024-08-01,Organic Search,1,5,1,3243
L00667,2024-08-04,Paid Search,2,5,1,3243
L00667,2024-08-03,Sales Call,3,5,1,3243
L00667,2024-08-04,Product Page,4,5,1,3243
L00667,2024-08-09,Facebook Ad,5,5,1,3243
L00668,2024-10-22,LinkedIn Ad,1,5,1,2683
L00668,2024-10-26,Facebook Ad,2,5,1,2683
L00668,2024-10-26,Paid Search,3,5,1,2683
L00668,2024-10-28,Sales Call,4,5,1,2683
L00668,2024-11-03,Organic Search,5,5,1,2683
L00669,2024-04-03,Facebook Ad,1,3,0,0
L00669,2024-04-04,Product Page,2,3,0,0
L00669,2024-04-07,Whitepaper,3,3,0,0
L00670,2024-10-18,Email Campaign,1,3,0,0
L00670,2024-10-20,Organic Search,2,3,0,0
L00670,2024-10-24,Whitepaper,3,3,0,0
L00671,2024-05-29,Sales Call,1,4,1,2165
L00671,2024-06-02,Whitepaper,2,4,1,2165
L00671,2024-05-31,Organic Search,3,4,1,2165
L00671,2024-06-10,Product Page,4,4,1,2165
L00672,2024-01-07,Product Page,1,4,0,0
L00672,2024-01-08,Sales Call,2,4,0,0
L00672,2024-01-13,Webinar,3,4,0,0
L00672,2024-01-16,Organic Search,4,4,0,0
L00673,2024-06-29,Organic Search,1,4,1,2590
L00673,2024-07-03,Product Page,2,4,1,2590
L00673,2024-07-07,Blog Post,3,4,1,2590
L00673,2024-07-08,Demo Request,4,4,1,2590
L00674,2024-07-30,Organic Search,1,4,0,0
L00674,2024-08-01,Product Page,2,4,0,0
L00674,2024-08-01,Webinar,3,4,0,0
L00674,2024-08-08,LinkedIn Ad,4,4,0,0
L00675,2024-09-20,Paid Search,1,2,0,0
L00675,2024-09-23,Sales Call,2,2,0,0
L00676,2024-08-18,Product Page,1,5,0,0
L00676,2024-08-21,LinkedIn Ad,2,5,0,0
L00676,2024-08-26,Facebook Ad,3,5,0,0
L00676,2024-08-21,Sales Call,4,5,0,0
L00676,2024-08-22,Blog Post,5,5,0,0
L00677,2024-01-11,Product Page,1,6,1,1910
L00677,2024-01-13,Blog Post,2,6,1,1910
L00677,2024-01-17,Email Campaign,3,6,1,1910
L00677,2024-01-23,Demo Request,4,6,1,1910
L00677,2024-01-19,Webinar,5,6,1,1910
L00677,2024-01-21,Facebook Ad,6,6,1,1910
L00678,2024-10-19,Paid Search,1,5,1,1383
L00678,2024-10-20,Email Campaign,2,5,1,1383
L00678,2024-10-27,Webinar,3,5,1,1383
L00678,2024-10-31,Whitepaper,4,5,1,1383
L00678,2024-11-04,Blog Post,5,5,1,1383
L00679,2024-04-19,Facebook Ad,1,4,1,1641
L00679,2024-04-23,Sales Call,2,4,1,1641
L00679,2024-04-21,Blog Post,3,4,1,1641
L00679,2024-04-25,Paid Search,4,4,1,1641
L00680,2024-05-04,Sales Call,1,5,0,0
L00680,2024-05-08,Organic Search,2,5,0,0
L00680,2024-05-12,Paid Search,3,5,0,0
L00680,2024-05-07,Webinar,4,5,0,0
L00680,2024-05-12,Facebook Ad,5,5,0,0
L00681,2024-06-14,Webinar,1,3,1,2872
L00681,2024-06-18,Product Page,2,3,1,2872
L00681,2024-06-20,Whitepaper,3,3,1,2872
L00682,2024-01-31,Organic Search,1,3,0,0
L00682,2024-02-03,Sales Call,2,3,0,0
L00682,2024-02-08,LinkedIn Ad,3,3,0,0
L00683,2024-07-10,Paid Search,1,6,1,1923
L00683,2024-07-12,Whitepaper,2,6,1,1923
L00683,2024-07-18,Webinar,3,6,1,1923
L00683,2024-07-22,Email Campaign,4,6,1,1923
L00683,2024-07-18,Blog Post,5,6,1,1923
L00683,2024-07-30,Organic Search,6,6,1,1923
L00684,2024-03-05,Product Page,1,2,1,579
L00684,2024-03-08,Organic Search,2,2,1,579
L00685,2024-04-15,Facebook Ad,1,2,0,0
L00685,2024-04-19,Sales Call,2,2,0,0
L00686,2024-03-29,Demo Request,1,6,0,0
L00686,2024-03-31,Whitepaper,2,6,0,0
L00686,2024-04-04,Blog Post,3,6,0,0
L00686,2024-04-10,Organic Search,4,6,0,0
L00686,2024-04-14,Sales Call,5,6,0,0
L00686,2024-04-03,Email Campaign,6,6,0,0
L00687,2024-12-02,Blog Post,1,6,1,3684
L00687,2024-12-03,Product Page,2,6,1,3684
L00687,2024-12-10,Organic Search,3,6,1,3684
L00687,2024-12-14,LinkedIn Ad,4,6,1,3684
L00687,2024-12-10,Webinar,5,6,1,3684
L00687,2024-12-17,Whitepaper,6,6,1,3684
L00688,2024-02-07,Organic Search,1,5,0,0
L00688,2024-02-11,Facebook Ad,2,5,0,0
L00688,2024-02-13,LinkedIn Ad,3,5,0,0
L00688,2024-02-10,Webinar,4,5,0,0
L00688,2024-02-19,Sales Call,5,5,0,0
L00689,2024-07-05,Blog Post,1,5,0,0
L00689,2024-07-09,LinkedIn Ad,2,5,0,0
L00689,2024-07-09,Facebook Ad,3,5,0,0
L00689,2024-07-17,Webinar,4,5,0,0
L00689,2024-07-09,Email Campaign,5,5,0,0
L00690,2024-08-16,Product Page,1,2,0,0
L00690,2024-08-19,Email Campaign,2,2,0,0
L00691,2024-12-11,Webinar,1,5,1,1685
L00691,2024-12-14,LinkedIn Ad,2,5,1,1685
L00691,2024-12-15,Paid Search,3,5,1,1685
L00691,2024-12-23,Email Campaign,4,5,1,1685
L00691,2024-12-27,Organic Search,5,5,1,1685
L00692,2024-11-28,Paid Search,1,2,1,966
L00692,2024-12-01,Webinar,2,2,1,966
L00693,2024-05-10,Facebook Ad,1,4,1,2232
L00693,2024-05-12,Paid Search,2,4,1,2232
L00693,2024-05-14,Email Campaign,3,4,1,2232
L00693,2024-05-22,Webinar,4,4,1,2232
L00694,2024-07-18,Email Campaign,1,6,1,2990
L00694,2024-07-22,Organic Search,2,6,1,2990
L00694,2024-07-22,Blog Post,3,6,1,2990
L00694,2024-07-21,Whitepaper,4,6,1,2990
L00694,2024-07-26,Facebook Ad,5,6,1,2990
L00694,2024-07-28,Paid Search,6,6,1,2990
L00695,2024-09-11,Email Campaign,1,6,1,1298
L00695,2024-09-13,Product Page,2,6,1,1298
L00695,2024-09-19,Webinar,3,6,1,1298
L00695,2024-09-14,Demo Request,4,6,1,1298
L00695,2024-09-23,Paid Search,5,6,1,1298
L00695,2024-09-16,Sales Call,6,6,1,1298
L00696,2024-09-06,Demo Request,1,6,1,1535
L00696,2024-09-09,Webinar,2,6,1,1535
L00696,2024-09-12,Paid Search,3,6,1,1535
L00696,2024-09-12,Blog Post,4,6,1,1535
L00696,2024-09-22,Sales Call,5,6,1,1535
L00696,2024-09-11,Product Page,6,6,1,1535
L00697,2024-07-23,Paid Search,1,5,1,2104
L00697,2024-07-25,Sales Call,2,5,1,2104
L00697,2024-07-31,Blog Post,3,5,1,2104
L00697,2024-07-26,LinkedIn Ad,4,5,1,2104
L00697,2024-07-27,Facebook Ad,5,5,1,2104
L00698,2024-02-27,Sales Call,1,2,0,0
L00698,2024-02-29,LinkedIn Ad,2,2,0,0
L00699,2024-04-20,Webinar,1,4,1,1514
L00699,2024-04-21,Email Campaign,2,4,1,1514
L00699,2024-04-26,Demo Request,3,4,1,1514
L00699,2024-04-23,Paid Search,4,4,1,1514
L00700,2024-09-02,Paid Search,1,3,0,0
L00700,2024-09-05,Organic Search,2,3,0,0
L00700,2024-09-04,Blog Post,3,3,0,0
L00701,2024-04-05,Whitepaper,1,6,1,2366
L00701,2024-04-06,Email Campaign,2,6,1,2366
L00701,2024-04-09,Blog Post,3,6,1,2366
L00701,2024-04-11,Paid Search,4,6,1,2366
L00701,2024-04-13,Sales Call,5,6,1,2366
L00701,2024-04-10,Organic Search,6,6,1,2366
L00702,2024-04-21,LinkedIn Ad,1,6,0,0
L00702,2024-04-22,Webinar,2,6,0,0
L00702,2024-04-29,Whitepaper,3,6,0,0
L00702,2024-04-30,Demo Request,4,6,0,0
L00702,2024-05-07,Organic Search,5,6,0,0
L00702,2024-05-06,Product Page,6,6,0,0
L00703,2024-12-29,Paid Search,1,3,0,0
L00703,2024-12-30,Email Campaign,2,3,0,0
L00703,2025-01-04,Product Page,3,3,0,0
L00704,2024-11-08,Paid Search,1,2,0,0
L00704,2024-11-09,Demo Request,2,2,0,0
L00705,2024-02-13,Demo Request,1,2,0,0
L00705,2024-02-16,Email Campaign,2,2,0,0
L00706,2024-10-14,Webinar,1,2,0,0
L00706,2024-10-18,Organic Search,2,2,0,0
L00707,2024-03-12,Blog Post,1,2,0,0
L00707,2024-03-14,Webinar,2,2,0,0
L00708,2024-08-19,Webinar,1,4,1,1074
L00708,2024-08-21,Paid Search,2,4,1,1074
L00708,2024-08-25,Product Page,3,4,1,1074
L00708,2024-08-28,Facebook Ad,4,4,1,1074
L00709,2024-08-08,Demo Request,1,3,0,0
L00709,2024-08-09,Product Page,2,3,0,0
L00709,2024-08-16,LinkedIn Ad,3,3,0,0
L00710,2024-04-11,Sales Call,1,3,1,2484
L00710,2024-04-12,Webinar,2,3,1,2484
L00710,2024-04-19,LinkedIn Ad,3,3,1,2484
L00711,2024-08-14,LinkedIn Ad,1,2,1,1013
L00711,2024-08-17,Blog Post,2,2,1,1013
L00712,2024-12-24,Blog Post,1,4,0,0
L00712,2024-12-27,Sales Call,2,4,0,0
L00712,2024-12-26,Whitepaper,3,4,0,0
L00712,2024-12-30,LinkedIn Ad,4,4,0,0
L00713,2024-02-07,Paid Search,1,5,1,1197
L00713,2024-02-08,LinkedIn Ad,2,5,1,1197
L00713,2024-02-13,Webinar,3,5,1,1197
L00713,2024-02-19,Blog Post,4,5,1,1197
L00713,2024-02-23,Facebook Ad,5,5,1,1197
L00714,2024-10-25,Blog Post,1,2,0,0
L00714,2024-10-27,Whitepaper,2,2,0,0
L00715,2024-10-14,Paid Search,1,3,0,0
L00715,2024-10-15,Email Campaign,2,3,0,0
L00715,2024-10-22,Blog Post,3,3,0,0
L00716,2024-07-04,Facebook Ad,1,4,1,2015
L00716,2024-07-07,Whitepaper,2,4,1,2015
L00716,2024-07-08,Sales Call,3,4,1,2015
L00716,2024-07-16,Demo Request,4,4,1,2015
L00717,2024-07-26,Paid Search,1,5,1,2183
L00717,2024-07-30,LinkedIn Ad,2,5,1,2183
L00717,2024-07-30,Blog Post,3,5,1,2183
L00717,2024-08-07,Organic Search,4,5,1,2183
L00717,2024-08-07,Facebook Ad,5,5,1,2183
L00718,2024-10-13,Email Campaign,1,5,0,0
L00718,2024-10-16,Demo Request,2,5,0,0
L00718,2024-10-17,Webinar,3,5,0,0
L00718,2024-10-16,Sales Call,4,5,0,0
L00718,2024-10-17,Facebook Ad,5,5,0,0
L00719,2024-09-06,Email Campaign,1,4,0,0
L00719,2024-09-08,Webinar,2,4,0,0
L00719,2024-09-10,LinkedIn Ad,3,4,0,0
L00719,2024-09-12,Blog Post,4,4,0,0
L00720,2024-12-25,Email Campaign,1,5,1,2885
L00720,2024-12-28,Demo Request,2,5,1,2885
L00720,2024-12-31,Facebook Ad,3,5,1,2885
L00720,2025-01-06,Whitepaper,4,5,1,2885
L00720,2024-12-29,LinkedIn Ad,5,5,1,2885
L00721,2024-10-08,LinkedIn Ad,1,5,0,0
L00721,2024-10-10,Webinar,2,5,0,0
L00721,2024-10-14,Email Campaign,3,5,0,0
L00721,2024-10-17,Blog Post,4,5,0,0
L00721,2024-10-16,Product Page,5,5,0,0
L00722,2024-03-27,Sales Call,1,5,1,1908
L00722,2024-03-30,Whitepaper,2,5,1,1908
L00722,2024-04-04,Facebook Ad,3,5,1,1908
L00722,2024-03-30,Email Campaign,4,5,1,1908
L00722,2024-04-04,Product Page,5,5,1,1908
L00723,2024-05-28,Blog Post,1,4,1,2183
L00723,2024-06-01,Webinar,2,4,1,2183
L00723,2024-05-30,Email Campaign,3,4,1,2183
L00723,2024-06-09,Paid Search,4,4,1,2183
L00724,2024-05-22,Demo Request,1,6,1,3370
L00724,2024-05-24,Facebook Ad,2,6,1,3370
L00724,2024-05-26,Product Page,3,6,1,3370
L00724,2024-06-03,LinkedIn Ad,4,6,1,3370
L00724,2024-06-03,Email Campaign,5,6,1,3370
L00724,2024-06-01,Blog Post,6,6,1,3370
L00725,2024-03-10,Organic Search,1,2,0,0
L00725,2024-03-13,Whitepaper,2,2,0,0
L00726,2024-03-31,Facebook Ad,1,5,1,1406
L00726,2024-04-01,Whitepaper,2,5,1,1406
L00726,2024-04-08,Blog Post,3,5,1,1406
L00726,2024-04-09,Paid Search,4,5,1,1406
L00726,2024-04-08,Webinar,5,5,1,1406
L00727,2024-12-10,Webinar,1,3,0,0
L00727,2024-12-11,Whitepaper,2,3,0,0
L00727,2024-12-18,LinkedIn Ad,3,3,0,0
L00728,2024-07-10,Sales Call,1,6,1,3328
L00728,2024-07-12,Blog Post,2,6,1,3328
L00728,2024-07-12,Facebook Ad,3,6,1,3328
L00728,2024-07-13,Demo Request,4,6,1,3328
L00728,2024-07-22,Email Campaign,5,6,1,3328
L00728,2024-07-15,Paid Search,6,6,1,3328
L00729,2024-12-23,Webinar,1,6,1,2057
L00729,2024-12-24,Sales Call,2,6,1,2057
L00729,2024-12-25,Paid Search,3,6,1,2057
L00729,2025-01-01,Whitepaper,4,6,1,2057
L00729,2025-01-08,Blog Post,5,6,1,2057
L00729,2025-01-02,Facebook Ad,6,6,1,2057
L00730,2024-04-17,Demo Request,1,5,0,0
L00730,2024-04-20,Webinar,2,5,0,0
L00730,2024-04-21,Product Page,3,5,0,0
L00730,2024-04-20,Sales Call,4,5,0,0
L00730,2024-04-29,Blog Post,5,5,0,0
L00731,2024-08-07,Organic Search,1,6,1,1830
L00731,2024-08-09,Email Campaign,2,6,1,1830
L00731,2024-08-09,Product Page,3,6,1,1830
L00731,2024-08-16,Paid Search,4,6,1,1830
L00731,2024-08-19,Sales Call,5,6,1,1830
L00731,2024-08-17,Whitepaper,6,6,1,1830
L00732,2024-09-03,Sales Call,1,3,0,0
L00732,2024-09-07,Email Campaign,2,3,0,0
L00732,2024-09-05,LinkedIn Ad,3,3,0,0
L00733,2024-04-20,Sales Call,1,6,0,0
L00733,2024-04-21,Demo Request,2,6,0,0
L00733,2024-04-22,Organic Search,3,6,0,0
L00733,2024-04-29,Webinar,4,6,0,0
L00733,2024-04-28,Whitepaper,5,6,0,0
L00733,2024-04-30,LinkedIn Ad,6,6,0,0
L00734,2024-01-22,Webinar,1,2,0,0
L00734,2024-01-25,Paid Search,2,2,0,0
L00735,2024-01-17,Organic Search,1,2,1,1647
L00735,2024-01-19,Paid Search,2,2,1,1647
L00736,2024-09-18,Blog Post,1,6,1,2832
L00736,2024-09-20,Facebook Ad,2,6,1,2832
L00736,2024-09-22,Product Page,3,6,1,2832
L00736,2024-09-27,Demo Request,4,6,1,2832
L00736,2024-10-04,Whitepaper,5,6,1,2832
L00736,2024-09-23,LinkedIn Ad,6,6,1,2832
L00737,2024-10-09,Webinar,1,6,1,1573
L00737,2024-10-10,Whitepaper,2,6,1,1573
L00737,2024-10-15,Product Page,3,6,1,1573
L00737,2024-10-12,LinkedIn Ad,4,6,1,1573
L00737,2024-10-25,Demo Request,5,6,1,1573
L00737,2024-10-24,Organic Search,6,6,1,1573
L00738,2024-01-26,Whitepaper,1,2,1,2180
L00738,2024-01-27,Paid Search,2,2,1,2180
L00739,2024-08-29,Blog Post,1,4,0,0
L00739,2024-09-02,Webinar,2,4,0,0
L00739,2024-08-31,Paid Search,3,4,0,0
L00739,2024-09-01,Product Page,4,4,0,0
L00740,2024-02-13,LinkedIn Ad,1,6,1,1826
L00740,2024-02-16,Email Campaign,2,6,1,1826
L00740,2024-02-19,Blog Post,3,6,1,1826
L00740,2024-02-22,Demo Request,4,6,1,1826
L00740,2024-02-25,Facebook Ad,5,6,1,1826
L00740,2024-02-28,Paid Search,6,6,1,1826
L00741,2024-06-11,Product Page,1,5,1,1495
L00741,2024-06-13,Whitepaper,2,5,1,1495
L00741,2024-06-19,Email Campaign,3,5,1,1495
L00741,2024-06-23,Demo Request,4,5,1,1495
L00741,2024-06-27,Organic Search,5,5,1,1495
L00742,2024-05-24,Whitepaper,1,6,1,3866
L00742,2024-05-27,Sales Call,2,6,1,3866
L00742,2024-05-28,Email Campaign,3,6,1,3866
L00742,2024-05-27,Paid Search,4,6,1,3866
L00742,2024-06-05,LinkedIn Ad,5,6,1,3866
L00742,2024-06-13,Organic Search,6,6,1,3866
L00743,2024-08-26,Paid Search,1,6,0,0
L00743,2024-08-30,Organic Search,2,6,0,0
L00743,2024-09-03,Email Campaign,3,6,0,0
L00743,2024-09-04,Sales Call,4,6,0,0
L00743,2024-09-11,Product Page,5,6,0,0
L00743,2024-09-15,Whitepaper,6,6,0,0
L00744,2024-12-11,Facebook Ad,1,5,1,3564
L00744,2024-12-15,Product Page,2,5,1,3564
L00744,2024-12-13,LinkedIn Ad,3,5,1,3564
L00744,2024-12-17,Demo Request,4,5,1,3564
L00744,2024-12-23,Whitepaper,5,5,1,3564
L00745,2024-06-07,Product Page,1,4,0,0
L00745,2024-06-10,Webinar,2,4,0,0
L00745,2024-06-09,Whitepaper,3,4,0,0
L00745,2024-06-13,Facebook Ad,4,4,0,0
L00746,2024-04-12,Webinar,1,5,1,1824
L00746,2024-04-13,LinkedIn Ad,2,5,1,1824
L00746,2024-04-14,Demo Request,3,5,1,1824
L00746,2024-04-24,Sales Call,4,5,1,1824
L00746,2024-04-24,Facebook Ad,5,5,1,1824
L00747,2024-08-08,Organic Search,1,6,1,1928
L00747,2024-08-12,Demo Request,2,6,1,1928
L00747,2024-08-12,Facebook Ad,3,6,1,1928
L00747,2024-08-17,Whitepaper,4,6,1,1928
L00747,2024-08-16,Blog Post,5,6,1,1928
L00747,2024-08-13,Product Page,6,6,1,1928
L00748,2024-04-17,Webinar,1,3,0,0
L00748,2024-04-18,Organic Search,2,3,0,0
L00748,2024-04-23,Facebook Ad,3,3,0,0
L00749,2024-05-25,Facebook Ad,1,3,0,0
L00749,2024-05-29,Blog Post,2,3,0,0
L00749,2024-05-29,Paid Search,3,3,0,0
L00750,2024-07-20,Demo Request,1,6,1,1924
L00750,2024-07-22,Paid Search,2,6,1,1924
L00750,2024-07-28,Product Page,3,6,1,1924
L00750,2024-08-01,LinkedIn Ad,4,6,1,1924
L00750,2024-08-01,Whitepaper,5,6,1,1924
L00750,2024-08-04,Webinar,6,6,1,1924
L00751,2024-08-01,Facebook Ad,1,2,0,0
L00751,2024-08-03,Whitepaper,2,2,0,0
L00752,2024-05-29,Paid Search,1,2,1,2335
L00752,2024-06-01,Blog Post,2,2,1,2335
L00753,2024-01-03,Sales Call,1,4,1,584
L00753,2024-01-07,Whitepaper,2,4,1,584
L00753,2024-01-11,Product Page,3,4,1,584
L00753,2024-01-12,Email Campaign,4,4,1,584
L00754,2024-10-05,Demo Request,1,2,0,0
L00754,2024-10-08,Webinar,2,2,0,0
L00755,2024-02-16,Demo Request,1,6,1,1500
L00755,2024-02-20,Webinar,2,6,1,1500
L00755,2024-02-22,Paid Search,3,6,1,1500
L00755,2024-02-22,Email Campaign,4,6,1,1500
L00755,2024-02-20,LinkedIn Ad,5,6,1,1500
L00755,2024-03-07,Facebook Ad,6,6,1,1500
L00756,2024-03-14,Demo Request,1,2,1,1327
L00756,2024-03-16,LinkedIn Ad,2,2,1,1327
L00757,2024-01-25,Sales Call,1,2,0,0
L00757,2024-01-28,Blog Post,2,2,0,0
L00758,2024-09-22,Demo Request,1,3,0,0
L00758,2024-09-25,Sales Call,2,3,0,0
L00758,2024-09-28,Paid Search,3,3,0,0
L00759,2024-07-27,Sales Call,1,6,1,1820
L00759,2024-07-29,LinkedIn Ad,2,6,1,1820
L00759,2024-08-04,Email Campaign,3,6,1,1820
L00759,2024-08-02,Paid Search,4,6,1,1820
L00759,2024-08-12,Whitepaper,5,6,1,1820
L00759,2024-08-01,Demo Request,6,6,1,1820
L00760,2024-11-26,Paid Search,1,4,0,0
L00760,2024-11-27,LinkedIn Ad,2,4,0,0
L00760,2024-12-02,Email Campaign,3,4,0,0
L00760,2024-12-02,Demo Request,4,4,0,0
L00761,2024-12-11,Product Page,1,4,1,2658
L00761,2024-12-13,Webinar,2,4,1,2658
L00761,2024-12-13,Demo Request,3,4,1,2658
L00761,2024-12-23,LinkedIn Ad,4,4,1,2658
L00762,2024-11-28,Demo Request,1,5,1,1160
L00762,2024-12-01,Webinar,2,5,1,1160
L00762,2024-12-02,Sales Call,3,5,1,1160
L00762,2024-12-04,LinkedIn Ad,4,5,1,1160
L00762,2024-12-06,Facebook Ad,5,5,1,1160
L00763,2024-03-19,Sales Call,1,4,1,1495
L00763,2024-03-23,Product Page,2,4,1,1495
L00763,2024-03-25,LinkedIn Ad,3,4,1,1495
L00763,2024-03-28,Demo Request,4,4,1,1495
L00764,2024-05-20,Whitepaper,1,5,1,2055
L00764,2024-05-23,Blog Post,2,5,1,2055
L00764,2024-05-22,LinkedIn Ad,3,5,1,2055
L00764,2024-05-29,Product Page,4,5,1,2055
L00764,2024-05-24,Sales Call,5,5,1,2055
L00765,2024-01-08,Whitepaper,1,5,1,846
L00765,2024-01-10,Demo Request,2,5,1,846
L00765,2024-01-16,Organic Search,3,5,1,846
L00765,2024-01-20,Email Campaign,4,5,1,846
L00765,2024-01-24,Product Page,5,5,1,846
L00766,2024-03-11,Whitepaper,1,3,0,0
L00766,2024-03-15,LinkedIn Ad,2,3,0,0
L00766,2024-03-19,Facebook Ad,3,3,0,0
L00767,2024-07-13,Webinar,1,6,1,2685
L00767,2024-07-17,Product Page,2,6,1,2685
L00767,2024-07-19,Demo Request,3,6,1,2685
L00767,2024-07-19,Whitepaper,4,6,1,2685
L00767,2024-07-29,Facebook Ad,5,6,1,2685
L00767,2024-07-28,Email Campaign,6,6,1,2685
L00768,2024-03-04,Whitepaper,1,6,1,1164
L00768,2024-03-07,Webinar,2,6,1,1164
L00768,2024-03-10,Sales Call,3,6,1,1164
L00768,2024-03-16,Product Page,4,6,1,1164
L00768,2024-03-08,Paid Search,5,6,1,1164
L00768,2024-03-24,Organic Search,6,6,1,1164
L00769,2024-12-21,Demo Request,1,3,0,0
L00769,2024-12-22,Organic Search,2,3,0,0
L00769,2024-12-27,Facebook Ad,3,3,0,0
L00770,2024-11-13,Blog Post,1,6,1,610
L00770,2024-11-14,Organic Search,2,6,1,610
L00770,2024-11-21,Sales Call,3,6,1,610
L00770,2024-11-19,Facebook Ad,4,6,1,610
L00770,2024-11-29,Product Page,5,6,1,610
L00770,2024-12-03,LinkedIn Ad,6,6,1,610
L00771,2024-08-18,LinkedIn Ad,1,2,0,0
L00771,2024-08-21,Whitepaper,2,2,0,0
L00772,2024-08-26,Demo Request,1,5,0,0
L00772,2024-08-27,Whitepaper,2,5,0,0
L00772,2024-09-03,Product Page,3,5,0,0
L00772,2024-08-29,Paid Search,4,5,0,0
L00772,2024-09-11,Blog Post,5,5,0,0
L00773,2024-01-05,Paid Search,1,3,0,0
L00773,2024-01-08,Blog Post,2,3,0,0
L00773,2024-01-09,Product Page,3,3,0,0
L00774,2024-11-19,Email Campaign,1,3,1,2196
L00774,2024-11-23,Product Page,2,3,1,2196
L00774,2024-11-23,Organic Search,3,3,1,2196
L00775,2024-05-26,Whitepaper,1,5,1,488
L00775,2024-05-28,Product Page,2,5,1,488
L00775,2024-06-01,Facebook Ad,3,5,1,488
L00775,2024-06-07,Webinar,4,5,1,488
L00775,2024-06-07,Organic Search,5,5,1,488
L00776,2024-04-04,Sales Call,1,4,1,531
L00776,2024-04-08,Facebook Ad,2,4,1,531
L00776,2024-04-08,Blog Post,3,4,1,531
L00776,2024-04-13,Organic Search,4,4,1,531
L00777,2024-12-17,Whitepaper,1,2,1,1372
L00777,2024-12-21,Blog Post,2,2,1,1372
L00778,2024-04-16,Email Campaign,1,6,1,664
L00778,2024-04-17,Paid Search,2,6,1,664
L00778,2024-04-22,Whitepaper,3,6,1,664
L00778,2024-04-25,Demo Request,4,6,1,664
L00778,2024-04-20,Webinar,5,6,1,664
L00778,2024-05-06,Product Page,6,6,1,664
L00779,2024-08-12,Facebook Ad,1,2,1,2127
L00779,2024-08-16,Demo Request,2,2,1,2127
L00780,2024-06-29,Email Campaign,1,5,1,1889
L00780,2024-07-02,Demo Request,2,5,1,1889
L00780,2024-07-03,Webinar,3,5,1,1889
L00780,2024-07-05,LinkedIn Ad,4,5,1,1889
L00780,2024-07-15,Blog Post,5,5,1,1889
L00781,2024-06-19,LinkedIn Ad,1,3,1,1771
L00781,2024-06-20,Facebook Ad,2,3,1,1771
L00781,2024-06-25,Demo Request,3,3,1,1771
L00782,2024-10-09,Organic Search,1,3,0,0
